date,product,region,units_sold,price,revenue,social_sentiment
2025-02-13 23:14:37.721165,iPhone_2,China,501,1299,650799,3.9657380775352298
2025-02-13 23:14:37.721165,iPhone_2,EU,542,1199,649858,3.5961914147385716
2025-02-13 23:14:37.721165,iPhone_2,EU,504,799,402696,3.922758792888966
2025-02-13 23:14:37.721165,iPhone_2,APAC,530,1199,635470,3.9797409534354893
2025-02-13 23:14:37.721165,iPhone_3,Other,493,1299,640407,4.467853447264973
2025-02-13 23:14:37.721165,iPhone_2,Other,508,1299,659892,4.350461675124075
2025-02-13 23:14:37.721165,iPhone_4,Other,503,799,401897,3.212294355774535
2025-02-13 23:14:37.721165,iPhone_2,China,484,799,386716,4.892879467486347
2025-02-13 23:14:37.721165,iPhone_4,APAC,479,1199,574321,4.831247562133569
2025-02-13 23:14:37.721165,iPhone_0,EU,478,1299,620922,3.326470535975176
2025-02-13 23:14:37.721165,iPhone_4,APAC,523,1099,574777,3.8766655512287076
2025-02-13 23:14:37.721165,iPhone_1,EU,473,799,377927,3.9878376683376713
2025-02-13 23:14:37.721165,iPhone_0,Other,509,1199,610291,3.0723785945373274
2025-02-13 23:14:37.721165,iPhone_0,APAC,495,1199,593505,4.253784283265424
2025-02-13 23:14:37.721165,iPhone_3,China,452,799,361148,4.0475019538370605
2025-02-13 23:14:37.721165,iPhone_2,China,522,1099,573678,3.7833330857576177
2025-02-13 23:14:37.721165,iPhone_1,China,452,799,361148,3.333908011408891
2025-02-13 23:14:37.721165,iPhone_3,Other,489,1299,635211,3.01428416353649
2025-02-13 23:14:37.721165,iPhone_2,China,477,1099,524223,4.7486352097088345
2025-02-13 23:14:37.721165,iPhone_0,EU,534,1099,586866,3.9948189899734894
2025-02-14 23:14:37.721164,iPhone_3,APAC,481,1099,528619,3.2780756964868
2025-02-14 23:14:37.721164,iPhone_0,US,517,1299,671583,3.2175035320992817
2025-02-14 23:14:37.721164,iPhone_4,APAC,531,1299,689769,3.6736954028943054
2025-02-14 23:14:37.721164,iPhone_4,US,493,799,393907,4.360831282547273
2025-02-14 23:14:37.721164,iPhone_3,US,503,1099,552797,4.42965693075658
2025-02-14 23:14:37.721164,iPhone_1,EU,516,1299,670284,4.163827297214048
2025-02-14 23:14:37.721164,iPhone_1,EU,455,1199,545545,3.292941520156634
2025-02-14 23:14:37.721164,iPhone_2,China,498,799,397902,3.8840606775443405
2025-02-14 23:14:37.721164,iPhone_1,US,500,999,499500,3.543768490525771
2025-02-14 23:14:37.721164,iPhone_3,US,516,1199,618684,4.259659826755649
2025-02-14 23:14:37.721164,iPhone_4,APAC,501,1299,650799,4.967167509180401
2025-02-14 23:14:37.721164,iPhone_1,China,507,999,506493,3.309492085388068
2025-02-14 23:14:37.721164,iPhone_2,China,480,1299,623520,4.2896957553939075
2025-02-14 23:14:37.721164,iPhone_0,US,435,1299,565065,3.272707590221515
2025-02-14 23:14:37.721164,iPhone_2,US,499,799,398701,3.662314673648728
2025-02-14 23:14:37.721164,iPhone_2,US,500,1199,599500,3.6394132550448193
2025-02-14 23:14:37.721164,iPhone_0,US,513,999,512487,4.290084024481585
2025-02-14 23:14:37.721164,iPhone_2,APAC,507,1099,557193,3.6055856345817623
2025-02-14 23:14:37.721164,iPhone_3,China,490,1199,587510,3.161401642714191
2025-02-14 23:14:37.721164,iPhone_3,APAC,462,1199,553938,4.5205717892056105
2025-02-14 23:14:37.721164,iPhone_2,EU,518,1199,621082,3.181443404469862
2025-02-14 23:14:37.721164,iPhone_2,EU,483,1099,530817,3.2294746025226466
2025-02-14 23:14:37.721164,iPhone_0,China,494,799,394706,4.037779063302163
2025-02-14 23:14:37.721164,iPhone_3,US,515,1099,565985,4.190791813746398
2025-02-14 23:14:37.721164,iPhone_2,Other,478,799,381922,3.296438219607033
2025-02-14 23:14:37.721164,iPhone_0,APAC,530,799,423470,4.580219024534189
2025-02-14 23:14:37.721164,iPhone_2,APAC,514,1299,667686,3.771700418408071
2025-02-14 23:14:37.721164,iPhone_4,APAC,504,999,503496,3.0914829335360237
2025-02-15 23:14:37.721164,iPhone_2,APAC,483,999,482517,3.4203702072430877
2025-02-15 23:14:37.721164,iPhone_1,China,488,1099,536312,3.98916659609134
2025-02-15 23:14:37.721164,iPhone_4,APAC,490,999,489510,3.8247934437290967
2025-02-15 23:14:37.721164,iPhone_1,APAC,532,999,531468,4.378773895309685
2025-02-15 23:14:37.721164,iPhone_1,US,476,799,380324,4.223716000443224
2025-02-15 23:14:37.721164,iPhone_0,APAC,522,799,417078,3.106176034705931
2025-02-15 23:14:37.721164,iPhone_0,US,496,1199,594704,4.677099489924097
2025-02-15 23:14:37.721164,iPhone_0,APAC,498,999,497502,4.4925217355955445
2025-02-15 23:14:37.721164,iPhone_0,EU,489,1099,537411,3.6468575743949154
2025-02-15 23:14:37.721164,iPhone_1,Other,522,799,417078,4.247777886325941
2025-02-15 23:14:37.721164,iPhone_1,Other,507,1299,658593,3.8242728580581398
2025-02-15 23:14:37.721164,iPhone_1,APAC,497,799,397103,3.1333040811213797
2025-02-15 23:14:37.721164,iPhone_1,China,475,1099,522025,4.191853624233468
2025-02-15 23:14:37.721164,iPhone_4,China,512,1199,613888,4.342188128270549
2025-02-15 23:14:37.721164,iPhone_3,China,470,999,469530,4.86411389678395
2025-02-15 23:14:37.721164,iPhone_4,China,471,1299,611829,4.162971883326341
2025-02-15 23:14:37.721164,iPhone_1,EU,541,1199,648659,3.9818560767106232
2025-02-15 23:14:37.721164,iPhone_3,US,458,1199,549142,4.435133881739167
2025-02-15 23:14:37.721164,iPhone_0,China,508,1299,659892,4.859916717824077
2025-02-15 23:14:37.721164,iPhone_3,EU,502,999,501498,3.308737866466899
2025-02-15 23:14:37.721164,iPhone_2,EU,496,1099,545104,3.2431666141724818
2025-02-15 23:14:37.721164,iPhone_2,Other,516,1199,618684,4.599983345111069
2025-02-15 23:14:37.721164,iPhone_3,EU,510,999,509490,3.9793461310331235
2025-02-15 23:14:37.721164,iPhone_3,EU,549,799,438651,4.473931109454577
2025-02-15 23:14:37.721164,iPhone_3,China,537,1299,697563,3.715856688274045
2025-02-15 23:14:37.721164,iPhone_0,APAC,511,799,408289,4.545039209106046
2025-02-15 23:14:37.721164,iPhone_2,Other,491,999,490509,3.487279300772358
2025-02-15 23:14:37.721164,iPhone_0,APAC,547,799,437053,4.025152431848423
2025-02-15 23:14:37.721164,iPhone_1,Other,530,1199,635470,4.743970192489914
2025-02-15 23:14:37.721164,iPhone_4,China,475,1099,522025,4.687044742287929
2025-02-15 23:14:37.721164,iPhone_3,APAC,494,1099,542906,4.992593608490452
2025-02-15 23:14:37.721164,iPhone_0,Other,490,1199,587510,4.2872827457574525
2025-02-15 23:14:37.721164,iPhone_4,US,484,1199,580316,4.004628910760728
2025-02-16 23:14:37.721163,iPhone_2,EU,505,999,504495,4.003221388986583
2025-02-16 23:14:37.721163,iPhone_4,China,523,1299,679377,3.87971127942767
2025-02-16 23:14:37.721163,iPhone_3,EU,516,799,412284,4.802635330327169
2025-02-16 23:14:37.721163,iPhone_2,US,522,799,417078,3.835521958550199
2025-02-16 23:14:37.721163,iPhone_1,Other,505,799,403495,4.01834490801831
2025-02-16 23:14:37.721163,iPhone_0,US,460,1299,597540,4.967682343338431
2025-02-16 23:14:37.721163,iPhone_3,APAC,477,799,381123,3.5698596110502283
2025-02-16 23:14:37.721163,iPhone_2,US,531,1199,636669,4.9549131263676855
2025-02-16 23:14:37.721163,iPhone_2,APAC,499,1299,648201,4.781020628225183
2025-02-16 23:14:37.721163,iPhone_2,APAC,475,799,379525,3.8501363472320147
2025-02-16 23:14:37.721163,iPhone_4,EU,516,1299,670284,4.844244553653424
2025-02-16 23:14:37.721163,iPhone_2,EU,491,1199,588709,3.8923460278591984
2025-02-16 23:14:37.721163,iPhone_4,EU,522,799,417078,4.223027421731361
2025-02-16 23:14:37.721163,iPhone_4,EU,512,1299,665088,3.430403744034475
2025-02-16 23:14:37.721163,iPhone_4,Other,506,1299,657294,3.8235754784155134
2025-02-16 23:14:37.721163,iPhone_4,US,514,1299,667686,3.542968693638225
2025-02-16 23:14:37.721163,iPhone_2,China,487,1099,535213,4.049292180982754
2025-02-16 23:14:37.721163,iPhone_3,Other,535,1199,641465,4.537900934318792
2025-02-16 23:14:37.721163,iPhone_3,EU,481,799,384319,4.074752894697596
2025-02-16 23:14:37.721163,iPhone_4,US,470,999,469530,4.484519097675115
2025-02-16 23:14:37.721163,iPhone_0,EU,522,1299,678078,3.848762157956407
2025-02-16 23:14:37.721163,iPhone_4,US,461,1199,552739,4.01451510161606
2025-02-16 23:14:37.721163,iPhone_2,Other,479,1099,526421,4.567221471186736
2025-02-16 23:14:37.721163,iPhone_2,EU,493,799,393907,4.091149964329655
2025-02-16 23:14:37.721163,iPhone_1,Other,507,999,506493,3.2413746103239456
2025-02-16 23:14:37.721163,iPhone_1,Other,496,799,396304,3.3834135419234754
2025-02-16 23:14:37.721163,iPhone_4,APAC,557,1199,667843,3.389070066336968
2025-02-16 23:14:37.721163,iPhone_1,China,481,999,480519,4.897305152853912
2025-02-16 23:14:37.721163,iPhone_0,China,505,1199,605495,4.470828051014006
2025-02-16 23:14:37.721163,iPhone_0,US,494,1099,542906,3.4830736834033633
2025-02-16 23:14:37.721163,iPhone_4,US,513,799,409887,3.1426347764624816
2025-02-16 23:14:37.721163,iPhone_1,EU,522,799,417078,4.537172009945208
2025-02-16 23:14:37.721163,iPhone_2,China,501,999,500499,4.943847517249373
2025-02-17 23:14:37.721162,iPhone_3,Other,526,1099,578074,3.777038880757366
2025-02-17 23:14:37.721162,iPhone_0,China,504,1099,553896,3.1707953842701624
2025-02-17 23:14:37.721162,iPhone_0,US,525,1099,576975,4.285480853345223
2025-02-17 23:14:37.721162,iPhone_3,APAC,467,1199,559933,4.334414110043099
2025-02-17 23:14:37.721162,iPhone_4,EU,491,1099,539609,4.506700047585069
2025-02-17 23:14:37.721162,iPhone_2,US,430,1099,472570,3.9114548013604926
2025-02-17 23:14:37.721162,iPhone_1,Other,518,799,413882,3.029521391812097
2025-02-17 23:14:37.721162,iPhone_2,China,507,799,405093,3.4834292753619684
2025-02-17 23:14:37.721162,iPhone_4,EU,530,1299,688470,3.9198178439103213
2025-02-17 23:14:37.721162,iPhone_3,US,480,999,479520,3.1250525914856917
2025-02-17 23:14:37.721162,iPhone_0,Other,496,1199,594704,4.679982391299964
2025-02-17 23:14:37.721162,iPhone_1,EU,518,1199,621082,3.4946806316381664
2025-02-17 23:14:37.721162,iPhone_1,APAC,497,799,397103,3.136311641573969
2025-02-17 23:14:37.721162,iPhone_0,US,463,1299,601437,3.5402097039050933
2025-02-17 23:14:37.721162,iPhone_1,EU,516,1299,670284,3.058626915095114
2025-02-17 23:14:37.721162,iPhone_4,APAC,486,1299,631314,4.999594225623925
2025-02-17 23:14:37.721162,iPhone_0,US,505,1299,655995,4.752584697047875
2025-02-17 23:14:37.721162,iPhone_4,APAC,486,1299,631314,3.2785933788142017
2025-02-17 23:14:37.721162,iPhone_1,APAC,481,1299,624819,3.9198385411264236
2025-02-17 23:14:37.721162,iPhone_0,APAC,487,799,389113,4.902025028650726
2025-02-17 23:14:37.721162,iPhone_0,APAC,518,1299,672882,3.5148940910329003
2025-02-17 23:14:37.721162,iPhone_4,EU,497,999,496503,4.728376725109671
2025-02-17 23:14:37.721162,iPhone_3,US,491,799,392309,4.4692925536824095
2025-02-17 23:14:37.721162,iPhone_4,China,477,799,381123,3.6362650626669817
2025-02-18 23:14:37.721161,iPhone_1,China,495,999,494505,3.5041397737003432
2025-02-18 23:14:37.721161,iPhone_2,EU,471,1299,611829,4.693292992953934
2025-02-18 23:14:37.721161,iPhone_3,Other,471,1299,611829,3.840670778390998
2025-02-18 23:14:37.721161,iPhone_4,China,540,799,431460,3.168780992073753
2025-02-18 23:14:37.721161,iPhone_0,APAC,509,1299,661191,4.258709885257877
2025-02-18 23:14:37.721161,iPhone_2,US,508,1099,558292,4.6701778635277265
2025-02-18 23:14:37.721161,iPhone_2,China,523,1299,679377,3.5783006689083017
2025-02-18 23:14:37.721161,iPhone_3,EU,494,1299,641706,4.3499926092913554
2025-02-18 23:14:37.721161,iPhone_4,US,517,1299,671583,4.501047961393498
2025-02-18 23:14:37.721161,iPhone_0,EU,538,999,537462,3.961673956178147
2025-02-18 23:14:37.721161,iPhone_2,EU,494,1299,641706,4.546962406757084
2025-02-18 23:14:37.721161,iPhone_1,China,532,799,425068,3.5157222759150915
2025-02-18 23:14:37.721161,iPhone_3,China,465,1099,511035,3.908927013682939
2025-02-18 23:14:37.721161,iPhone_4,Other,486,1199,582714,3.569214423654084
2025-02-18 23:14:37.721161,iPhone_4,China,510,1099,560490,4.9868327145516185
2025-02-18 23:14:37.721161,iPhone_3,APAC,473,799,377927,3.2032243034024264
2025-02-18 23:14:37.721161,iPhone_2,US,508,999,507492,4.824271803846367
2025-02-18 23:14:37.721161,iPhone_4,APAC,465,1099,511035,4.675631181620226
2025-02-18 23:14:37.721161,iPhone_3,US,521,1099,572579,3.0917877357500982
2025-02-18 23:14:37.721161,iPhone_3,China,512,799,409088,4.758043581341312
2025-02-18 23:14:37.721161,iPhone_0,US,505,1099,554995,3.8099049716196007
2025-02-18 23:14:37.721161,iPhone_1,APAC,551,1099,605549,4.05122553361473
2025-02-18 23:14:37.721161,iPhone_1,EU,539,799,430661,3.813484774382623
2025-02-18 23:14:37.721161,iPhone_1,Other,530,1199,635470,4.546926527036153
2025-02-19 23:14:37.721160,iPhone_3,China,496,1199,594704,4.576963566691907
2025-02-19 23:14:37.721160,iPhone_4,EU,447,799,357153,3.3728765242885093
2025-02-19 23:14:37.721160,iPhone_3,US,553,1299,718347,4.604903490962988
2025-02-19 23:14:37.721160,iPhone_1,China,516,799,412284,3.7845845857635867
2025-02-19 23:14:37.721160,iPhone_4,APAC,519,799,414681,3.557961929948573
2025-02-19 23:14:37.721160,iPhone_2,Other,476,799,380324,3.9287988637435936
2025-02-19 23:14:37.721160,iPhone_3,APAC,473,999,472527,4.56561847210561
2025-02-19 23:14:37.721160,iPhone_0,EU,496,999,495504,3.203149088470763
2025-02-19 23:14:37.721160,iPhone_0,China,486,799,388314,3.142056000479823
2025-02-19 23:14:37.721160,iPhone_1,EU,489,999,488511,3.6422440661162785
2025-02-19 23:14:37.721160,iPhone_3,APAC,541,799,432259,3.4775976930047072
2025-02-19 23:14:37.721160,iPhone_2,Other,514,1099,564886,4.312648304874671
2025-02-19 23:14:37.721160,iPhone_3,EU,519,1099,570381,3.349976705190305
2025-02-19 23:14:37.721160,iPhone_1,APAC,514,999,513486,4.621460930460826
2025-02-19 23:14:37.721160,iPhone_0,APAC,542,1299,704058,3.1119547086248045
2025-02-19 23:14:37.721160,iPhone_2,APAC,498,1299,646902,4.945179073503114
2025-02-19 23:14:37.721160,iPhone_3,Other,488,999,487512,3.01482711762792
2025-02-19 23:14:37.721160,iPhone_2,Other,482,799,385118,4.612394817329676
2025-02-19 23:14:37.721160,iPhone_0,US,510,1199,611490,3.5431978471607954
2025-02-19 23:14:37.721160,iPhone_2,Other,458,1199,549142,4.994877009774653
2025-02-19 23:14:37.721160,iPhone_4,China,505,799,403495,3.981497558517569
2025-02-19 23:14:37.721160,iPhone_1,Other,476,1199,570724,4.65933736053019
2025-02-19 23:14:37.721160,iPhone_1,Other,468,799,373932,3.1813868483866696
2025-02-19 23:14:37.721160,iPhone_1,Other,517,1099,568183,3.3539059385997074
2025-02-19 23:14:37.721160,iPhone_1,China,477,1299,619623,3.7098083926948657
2025-02-19 23:14:37.721160,iPhone_0,APAC,538,799,429862,3.418478804029589
2025-02-19 23:14:37.721160,iPhone_4,APAC,484,799,386716,4.964054824112367
2025-02-19 23:14:37.721160,iPhone_0,US,498,1099,547302,3.1296684375723824
2025-02-19 23:14:37.721160,iPhone_1,APAC,559,1099,614341,3.970944300479467
2025-02-19 23:14:37.721160,iPhone_4,Other,479,1099,526421,3.1124548602309225
2025-02-19 23:14:37.721160,iPhone_2,EU,494,799,394706,4.358223805480324
2025-02-19 23:14:37.721160,iPhone_4,China,534,1099,586866,4.350298838897949
2025-02-19 23:14:37.721160,iPhone_3,EU,482,1199,577918,3.309078796058299
2025-02-19 23:14:37.721160,iPhone_4,Other,523,1299,679377,3.7947150895711577
2025-02-19 23:14:37.721160,iPhone_4,Other,499,1299,648201,3.698375697340537
2025-02-20 23:14:37.721147,iPhone_3,China,497,1199,595903,3.918853152807587
2025-02-20 23:14:37.721147,iPhone_0,Other,518,799,413882,3.1034417651093067
2025-02-20 23:14:37.721147,iPhone_2,US,512,1199,613888,3.9795273382914838
2025-02-20 23:14:37.721147,iPhone_3,EU,475,1299,617025,4.479589985315718
2025-02-20 23:14:37.721147,iPhone_4,China,511,1199,612689,3.0238089376957005
2025-02-20 23:14:37.721147,iPhone_2,US,499,999,498501,4.027746496233006
2025-02-20 23:14:37.721147,iPhone_4,EU,487,1299,632613,4.119823372489493
2025-02-20 23:14:37.721147,iPhone_4,China,484,999,483516,3.7679641558228374
2025-02-20 23:14:37.721147,iPhone_3,APAC,470,1099,516530,4.287747894032671
2025-02-20 23:14:37.721147,iPhone_1,APAC,513,1299,666387,4.759441066120432
2025-02-20 23:14:37.721147,iPhone_3,APAC,512,1099,562688,3.288965976684646
2025-02-20 23:14:37.721147,iPhone_2,US,481,999,480519,4.07424149657348
2025-02-20 23:14:37.721147,iPhone_2,Other,528,1099,580272,4.71988828325099
2025-02-20 23:14:37.721147,iPhone_3,EU,497,999,496503,3.9625523010232335
2025-02-20 23:14:37.721147,iPhone_3,APAC,488,799,389912,3.691629179544286
2025-02-20 23:14:37.721147,iPhone_4,China,547,999,546453,4.246489884273879
2025-02-20 23:14:37.721147,iPhone_4,China,493,799,393907,4.037992873775172
2025-02-20 23:14:37.721147,iPhone_4,US,488,999,487512,4.2159320970814145
2025-02-20 23:14:37.721147,iPhone_0,EU,521,1199,624679,3.358215090578048
2025-02-20 23:14:37.721147,iPhone_2,APAC,516,999,515484,4.188283725512915
2025-02-20 23:14:37.721147,iPhone_2,US,467,1099,513233,4.60763215927259
2025-02-20 23:14:37.721147,iPhone_4,EU,482,1299,626118,3.4358101577786497
2025-02-20 23:14:37.721147,iPhone_3,EU,492,999,491508,3.127708515715264
2025-02-20 23:14:37.721147,iPhone_2,Other,466,999,465534,4.281143541340121
2025-02-20 23:14:37.721147,iPhone_3,US,548,999,547452,3.3128899656571544
2025-02-20 23:14:37.721147,iPhone_1,EU,494,1199,592306,4.641094436526165
2025-02-20 23:14:37.721147,iPhone_4,EU,520,1199,623480,3.1340788921040668
2025-02-20 23:14:37.721147,iPhone_3,EU,527,799,421073,4.993240035026384
2025-02-20 23:14:37.721147,iPhone_0,Other,495,1299,643005,3.2385433440794866
2025-02-20 23:14:37.721147,iPhone_0,APAC,547,799,437053,4.405987156173911
2025-02-20 23:14:37.721147,iPhone_2,US,515,1199,617485,3.491367671923819
2025-02-20 23:14:37.721147,iPhone_3,Other,478,799,381922,3.7005733990133716
2025-02-20 23:14:37.721147,iPhone_3,EU,479,1299,622221,3.8109429457739576
2025-02-21 23:14:37.721146,iPhone_3,US,472,799,377128,3.4989597892635365
2025-02-21 23:14:37.721146,iPhone_1,Other,516,799,412284,3.2612180950855243
2025-02-21 23:14:37.721146,iPhone_4,APAC,509,799,406691,4.6966433430235535
2025-02-21 23:14:37.721146,iPhone_2,Other,532,799,425068,4.997044801600272
2025-02-21 23:14:37.721146,iPhone_2,EU,498,799,397902,3.7613945587095516
2025-02-21 23:14:37.721146,iPhone_1,APAC,510,999,509490,3.2574729648239433
2025-02-21 23:14:37.721146,iPhone_4,US,516,1099,567084,4.073257808603608
2025-02-21 23:14:37.721146,iPhone_3,Other,483,1299,627417,3.5978383185681535
2025-02-21 23:14:37.721146,iPhone_1,China,510,1299,662490,4.990947900152442
2025-02-21 23:14:37.721146,iPhone_2,EU,469,1199,562331,4.06748396155533
2025-02-21 23:14:37.721146,iPhone_4,US,455,999,454545,4.99795195810514
2025-02-21 23:14:37.721146,iPhone_2,China,523,999,522477,4.811049584659347
2025-02-21 23:14:37.721146,iPhone_4,APAC,523,1299,679377,4.432852773312133
2025-02-21 23:14:37.721146,iPhone_1,Other,447,799,357153,3.1253792432437315
2025-02-21 23:14:37.721146,iPhone_1,EU,471,799,376329,4.076388743368806
2025-02-21 23:14:37.721146,iPhone_3,US,499,1099,548401,4.896727462042961
2025-02-21 23:14:37.721146,iPhone_4,APAC,493,799,393907,3.30779181267971
2025-02-21 23:14:37.721146,iPhone_0,EU,526,799,420274,4.7050460136435275
2025-02-21 23:14:37.721146,iPhone_2,APAC,493,1299,640407,3.413832374692234
2025-02-21 23:14:37.721146,iPhone_2,Other,505,799,403495,4.808949735421549
2025-02-21 23:14:37.721146,iPhone_0,China,524,999,523476,3.561550814520486
2025-02-21 23:14:37.721146,iPhone_4,EU,500,999,499500,4.80426773689401
2025-02-21 23:14:37.721146,iPhone_0,China,501,999,500499,4.50533156012875
2025-02-22 23:14:37.721146,iPhone_0,US,508,999,507492,4.2297932775294615
2025-02-22 23:14:37.721146,iPhone_4,Other,511,1299,663789,3.0627720127937303
2025-02-22 23:14:37.721146,iPhone_1,EU,526,1299,683274,4.085106487553222
2025-02-22 23:14:37.721146,iPhone_1,Other,507,1199,607893,4.586526972113781
2025-02-22 23:14:37.721146,iPhone_3,EU,494,1299,641706,4.979054682425781
2025-02-22 23:14:37.721146,iPhone_1,EU,508,1099,558292,4.441735649306825
2025-02-22 23:14:37.721146,iPhone_1,US,503,1099,552797,3.484659622907478
2025-02-22 23:14:37.721146,iPhone_2,China,516,1199,618684,3.012365901927459
2025-02-22 23:14:37.721146,iPhone_2,US,475,799,379525,4.674165502913473
2025-02-22 23:14:37.721146,iPhone_2,China,486,1099,534114,4.243855718555493
2025-02-22 23:14:37.721146,iPhone_3,EU,506,799,404294,4.318078482521747
2025-02-22 23:14:37.721146,iPhone_4,Other,488,799,389912,4.6609958902055
2025-02-22 23:14:37.721146,iPhone_1,China,519,999,518481,3.4992179037596216
2025-02-22 23:14:37.721146,iPhone_0,EU,526,1099,578074,4.464764452675444
2025-02-22 23:14:37.721146,iPhone_0,EU,500,999,499500,3.679527628773651
2025-02-22 23:14:37.721146,iPhone_4,EU,504,1299,654696,4.087414563450268
2025-02-22 23:14:37.721146,iPhone_1,EU,516,1199,618684,3.6496456302783793
2025-02-22 23:14:37.721146,iPhone_3,EU,508,799,405892,4.851229168019661
